model_make_id,model_name,model_trim,model_year,model_body,model_engine_cc,model_engine_cyl,model_engine_fuel,model_transmission_type
Audi,S6,quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM),2015,Midsize Cars,4000,8,Premium Unleaded (Required),Automated Manual
Audi,S7,quattro 4dr Sedan AWD (4.0L 8cyl Turbo 7AM),2015,Midsize Cars,4000,8,Premium Unleaded (Required),Automated Manual
Audi,S8,quattro 4dr Sedan AWD (4.0L 8cyl Turbo 8A),2015,Midsize Cars,4000,8,Premium Unleaded (Required),Automatic
Audi,SQ5,3.0T Premium Plus quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
Audi,SQ5,3.0T Prestige quattro 4dr SUV AWD (3.0L 6cyl S/C 8A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
Audi,TT,2.0T quattro 2dr Coupe AWD (2.0L 4cyl Turbo 6AM),2015,Subcompact Cars,2000,4,Premium Unleaded (Recommended),Automated Manual
Audi,TT,2.0T quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM),2015,Two Seaters,2000,4,Premium Unleaded (Recommended),Automated Manual
Audi,TTS,quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM),2015,Two Seaters,2000,4,Premium Unleaded (Required),Automated Manual
Audi,TTS,quattro 2dr Coupe AWD (2.0L 4cyl Turbo 6AM),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automated Manual
Bentley,Continental GT,2dr Coupe AWD (6.0L 12cyl Turbo 8A),2015,Compact Cars,6000,12,Flex-Fuel (Premium Unleaded Requ,Automatic
Bentley,Continental GT,V8 2dr Coupe AWD (4.0L 8cyl Turbo 8A),2015,Compact Cars,4000,8,Premium Unleaded (Required),Automatic
Bentley,Continental GT,V8 S 2dr Coupe AWD (4.0L 8cyl Turbo 8A),2015,Compact Cars,4000,8,Premium Unleaded (Required),Automatic
Bentley,Continental GT,V8 2dr Convertible AWD (4.0L 8cyl Turbo 8A),2015,Subcompact Cars,4000,8,Premium Unleaded (Required),Automatic
Bentley,Continental GT,2dr Convertible AWD (6.0L 12cyl Turbo 8A),2015,Subcompact Cars,6000,12,Flex-Fuel (Premium Unleaded Requ,Automatic
Bentley,Continental GT,V8 S 2dr Convertible AWD (4.0L 8cyl Turbo 8A),2015,Subcompact Cars,4000,8,Premium Unleaded (Required),Automatic
Bentley,Continental GT,Speed 2dr Coupe AWD (6.0L 12cyl Turbo 8A),2015,Compact Cars,6000,12,Flex-Fuel (Premium Unleaded Requ,Automatic
Bentley,Continental GT,Speed 2dr Convertible AWD (6.0L 12cyl Turbo 8A),2015,Subcompact Cars,6000,12,Flex-Fuel (Premium Unleaded Requ,Automatic
Bentley,Flying Spur,4dr Sedan AWD (6.0L 12cyl Turbo 8A),2015,Midsize Cars,6000,12,Flex-Fuel (Premium Unleaded Requ,Automatic
Bentley,Flying Spur,4dr Sedan AWD (4.0L 8cyl Turbo 8A),2015,Midsize Cars,4000,8,Premium Unleaded (Required),Automatic
Bentley,Mulsanne,4dr Sedan (6.8L 8cyl Turbo 8A),2015,Midsize Cars,6800,8,Premium Unleaded (Required),Automatic
BMW,2 Series,228i 2dr Convertible (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,2 Series,228i 2dr Coupe (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,2 Series,228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,2 Series,228i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,2 Series,228i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,2 Series,M235i 2dr Coupe (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,2 Series,M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,2 Series,228i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,2 Series,M235i 2dr Convertible (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,3 Series,320i 4dr Sedan (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,320i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328i 4dr Sedan (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328d 4dr Sedan (2.0L 4cyl Turbodiesel 8A),2015,Compact Cars,2000,4,Diesel,Automatic
BMW,3 Series,328d xDrive 4dr Sedan AWD (2.0L 4cyl Turbodiesel 8A),2015,Compact Cars,2000,4,Diesel,Automatic
BMW,3 Series,335i 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Compact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,3 Series,335i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2015,Compact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,3 Series,ActiveHybrid 3 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A,2015,Compact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,3 Series,328i xDrive 4dr Wagon AWD (2.0L 4cyl Turbo 8A),2015,Small Station Wagons,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series,328d xDrive 4dr Wagon AWD (2.0L 4cyl Turbodiesel 8A),2015,Small Station Wagons,2000,4,Diesel,Automatic
BMW,3 Series Gran Turismo,328i xDrive 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2015,Large Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series Gran Turismo,328i xDrive SULEV 4dr Hatchback AWD (2.0L 4cyl Turbo 8A),2015,Large Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,3 Series Gran Turismo,335i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2015,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,4 Series,428i 2dr Coupe (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,435i 2dr Coupe (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,4 Series,435i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,4 Series,428i 2dr Convertible (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,428i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,428i xDrive SULEV 2dr Convertible AWD (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,435i 2dr Convertible (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,4 Series,435i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,4 Series,428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,428i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series,428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),2015,Subcompact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series Gran Coupe,428i SULEV 4dr Sedan (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series Gran Coupe,435i 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Compact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,4 Series Gran Coupe,428i xDrive SULEV 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series Gran Coupe,428i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series Gran Coupe,428i 4dr Sedan (2.0L 4cyl Turbo 8A),2015,Compact Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,4 Series Gran Coupe,435i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2015,Compact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series,528i 4dr Sedan (2.0L 4cyl Turbo 8A),2015,Midsize Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,5 Series,528i xDrive 4dr Sedan AWD (2.0L 4cyl Turbo 8A),2015,Midsize Cars,2000,4,Premium Unleaded (Required),Automatic
BMW,5 Series,535i 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series,535i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2015,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series,535d 4dr Sedan (3.0L 6cyl Turbodiesel 8A),2015,Midsize Cars,3000,6,Diesel,Automatic
BMW,5 Series,535d xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2015,Midsize Cars,3000,6,Diesel,Automatic
BMW,5 Series,550i 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,5 Series,550i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,5 Series Gran Turismo,535i 4dr Hatchback (3.0L 6cyl Turbo 8A),2015,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series Gran Turismo,535i xDrive 4dr Hatchback AWD (3.0L 6cyl Turbo 8A),2015,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,5 Series Gran Turismo,550i 4dr Hatchback (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,5 Series Gran Turismo,550i xDrive 4dr Hatchback AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series,650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),2015,Subcompact Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series,640i 2dr Coupe (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series,640i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series,650i 2dr Coupe (4.4L 8cyl Turbo 8A),2015,Subcompact Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series,650i xDrive 2dr Coupe AWD (4.4L 8cyl Turbo 8A),2015,Subcompact Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series,640i 2dr Convertible (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series,640i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),2015,Subcompact Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series,650i 2dr Convertible (4.4L 8cyl Turbo 8A),2015,Subcompact Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series Gran Coupe,640i xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2015,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,6 Series Gran Coupe,650i 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series Gran Coupe,650i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,6 Series Gran Coupe,640i 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,7 Series,740Ld xDrive 4dr Sedan AWD (3.0L 6cyl Turbodiesel 8A),2015,Large Cars,3000,6,Diesel,Automatic
BMW,7 Series,740i 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,7 Series,740Li xDrive 4dr Sedan AWD (3.0L 6cyl Turbo 8A),2015,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,7 Series,750i 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,740Li 4dr Sedan (3.0L 6cyl Turbo 8A),2015,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,7 Series,750Li 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,750Li xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,750i xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,7 Series,760Li 4dr Sedan (6.0L 12cyl Turbo 8A),2015,Large Cars,6000,12,Premium Unleaded (Required),Automatic
BMW,ActiveHybrid 5,4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2015,Midsize Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,ActiveHybrid 7,740Li 4dr Sedan (3.0L 6cyl Turbo gas/electric hybrid 8A),2015,Large Cars,3000,6,Premium Unleaded (Required),Automatic
BMW,ALPINA B6 Gran Coupe,xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Midsize Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,ALPINA B7,SWB 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,ALPINA B7,LWB 4dr Sedan (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,ALPINA B7,SWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,ALPINA B7,LWB xDrive 4dr Sedan AWD (4.4L 8cyl Turbo 8A),2015,Large Cars,4400,8,Premium Unleaded (Required),Automatic
BMW,M3,4dr Sedan (3.0L 6cyl Turbo 6M),2015,Compact Cars,3000,6,Premium Unleaded (Required),Manual
BMW,M4,2dr Coupe (3.0L 6cyl Turbo 6M),2015,Compact Cars,3000,6,Premium Unleaded (Required),Manual
BMW,M4,2dr Convertible (3.0L 6cyl Turbo 6M),2015,Compact Cars,3000,6,Premium Unleaded (Required),Manual
BMW,M5,4dr Sedan (4.4L 8cyl Turbo 7AM),2015,Midsize Cars,4400,8,Premium Unleaded (Required),Automated Manual
BMW,M6,2dr Coupe (4.4L 8cyl Turbo 7AM),2015,Subcompact Cars,4400,8,Premium Unleaded (Required),Automated Manual
BMW,M6,2dr Convertible (4.4L 8cyl Turbo 7AM),2015,Subcompact Cars,4400,8,Premium Unleaded (Required),Automated Manual
BMW,M6 Gran Coupe,4dr Sedan (4.4L 8cyl Turbo 7AM),2015,Midsize Cars,4400,8,Premium Unleaded (Required),Automated Manual
BMW,X1,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
BMW,X1,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
BMW,X1,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 6A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X3,sDrive28i 4dr SUV (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
BMW,X3,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X3,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
BMW,X3,xDrive28d 4dr SUV AWD (2.0L 4cyl Turbodiesel 8A),2015,Sport Utility Vehicles,2000,4,Diesel,Automatic
BMW,X4,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X4,xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A),2015,Sport Utility Vehicles,2000,4,Premium Unleaded (Required),Automatic
BMW,X5,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X5,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X5,xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 8A),2015,Sport Utility Vehicles,3000,6,Diesel,Automatic
BMW,X5,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2015,Sport Utility Vehicles,4400,8,Premium Unleaded (Required),Automatic
BMW,X6,sDrive35i 4dr SUV (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X6,xDrive35i 4dr SUV AWD (3.0L 6cyl Turbo 8A),2015,Sport Utility Vehicles,3000,6,Premium Unleaded (Required),Automatic
BMW,X6,xDrive50i 4dr SUV AWD (4.4L 8cyl Turbo 8A),2015,Sport Utility Vehicles,4400,8,Premium Unleaded (Required),Automatic
BMW,Z4,sDrive28i 2dr Convertible (2.0L 4cyl Turbo 6M),2015,Two Seaters,2000,4,Premium Unleaded (Required),Manual
BMW,Z4,sDrive35i 2dr Convertible (3.0L 6cyl Turbo 7AM),2015,Two Seaters,3000,6,Premium Unleaded (Required),Automated Manual
BMW,Z4,sDrive35is 2dr Convertible (3.0L 6cyl Turbo 7AM),2015,Two Seaters,3000,6,Premium Unleaded (Required),Automated Manual
Buick,Enclave,Convenience Group 4dr SUV (3.6L 6cyl 6A),2015,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Leather Group 4dr SUV AWD (3.6L 6cyl 6A),2015,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Premium Group 4dr SUV (3.6L 6cyl 6A),2015,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Premium Group 4dr SUV AWD (3.6L 6cyl 6A),2015,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Enclave,Leather Group 4dr SUV (3.6L 6cyl 6A),2015,Sport Utility Vehicles,3600,6,Regular Unleaded,Automatic
Buick,Encore,Premium 4dr SUV (1.4L 4cyl Turbo 6A),2015,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Leather 4dr SUV AWD (1.4L 4cyl Turbo 6A),2015,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,4dr SUV AWD (1.4L 4cyl Turbo 6A),2015,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Premium 4dr SUV AWD (1.4L 4cyl Turbo 6A),2015,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Convenience 4dr SUV AWD (1.4L 4cyl Turbo 6A),2015,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Convenience 4dr SUV (1.4L 4cyl Turbo 6A),2015,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,Leather 4dr SUV (1.4L 4cyl Turbo 6A),2015,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,Encore,4dr SUV (1.4L 4cyl Turbo 6A),2015,Sport Utility Vehicles,1400,4,Regular Unleaded,Automatic
Buick,LaCrosse,4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Buick,LaCrosse,Leather Group 4dr Sedan (2.4L 4cyl gas/electric hybrid 6A),2015,Midsize Cars,2400,4,Regular Unleaded,Automatic
Buick,LaCrosse,Leather Group 4dr Sedan AWD (3.6L 6cyl 6A),2015,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Buick,LaCrosse,Premium I Group 4dr Sedan (3.6L 6cyl 6A),2015,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Buick,LaCrosse,Premium I Group 4dr Sedan AWD (3.6L 6cyl 6A),2015,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Buick,LaCrosse,Premium II Group 4dr Sedan (3.6L 6cyl 6A),2015,Midsize Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Buick,Regal,GS 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,Premium II 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2015,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,Premium II 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,Premium I 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2015,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,GS 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2015,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,4dr Sedan AWD (2.0L 4cyl Turbo 6A),2015,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,Premium I 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Regal,4dr Sedan (2.0L 4cyl Turbo 6A),2015,Midsize Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Verano,Convenience Group 4dr Sedan (2.4L 4cyl 6A),2015,Compact Cars,2400,4,Regular Unleaded,Automatic
Buick,Verano,Leather Group 4dr Sedan (2.4L 4cyl 6A),2015,Compact Cars,2400,4,Regular Unleaded,Automatic
Buick,Verano,Premium Turbo Group 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Buick,Verano,4dr Sedan (2.4L 4cyl 6A),2015,Compact Cars,2400,4,Regular Unleaded,Automatic
Cadillac,ATS,Luxury 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Luxury 4dr Sedan (2.5L 4cyl 6A),2015,Compact Cars,2500,4,Regular Unleaded,Automatic
Cadillac,ATS,Standard 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Luxury 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Luxury 4dr Sedan AWD (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Luxury 4dr Sedan (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Premium 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Performance 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Standard 4dr Sedan (2.5L 4cyl 6A),2015,Compact Cars,2500,4,Regular Unleaded,Automatic
Cadillac,ATS,Performance 4dr Sedan AWD (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Performance 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Performance 4dr Sedan (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Premium 4dr Sedan AWD (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS,Premium 4dr Sedan AWD (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Premium 4dr Sedan (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS,Standard 4dr Sedan (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS Coupe,Performance 2dr Coupe (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS Coupe,Standard 2dr Coupe AWD (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS Coupe,Luxury 2dr Coupe AWD (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS Coupe,Luxury 2dr Coupe (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS Coupe,Luxury 2dr Coupe AWD (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS Coupe,Luxury 2dr Coupe (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS Coupe,Premium 2dr Coupe (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
Cadillac,ATS Coupe,Performance 2dr Coupe AWD (3.6L 6cyl 6A),2015,Compact Cars,3600,6,Flex-Fuel (Unleaded/E85),Automatic
Cadillac,ATS Coupe,Performance 2dr Coupe AWD (2.0L 4cyl Turbo 6A),2015,Compact Cars,2000,4,Premium Unleaded (Recommended),Automatic
